"k","rho","dispersion","tm_ini"
1.86098095808356,0.724221368050765,0.519358196295798,78
11.1617592661918,0.403981213003344,0.59733473462984,63
2.88075283323643,0.441119142281052,0.844399755587801,69
3.15323420842264,0.000225867642785833,0.923517673509195,74
4.82381956807496,0.0593746872689269,0.696333569008857,74
0.421915400187676,0.617081429067237,0.920448732795194,61
1.99202945445325,0.583249358028904,0.258510812651366,87
1.6331460546435,0.00302645749063999,0.879042823333293,60
4.36044749858459,0.000422303895914401,0.662690529599786,91
8.22842691860155,0.546520598191817,0.872486524982378,88
5.76142503414399,0.0256908366112053,0.254919219296426,80
1.91085069975484,0.266373961723093,0.479125135112554,88
0.267025154942862,0.0283201067797385,0.628222782164812,90
1.55025903458399,0.151699318306014,0.255449509480968,71
1.76793061799711,0.263840870307417,0.1789214333985,76
2.02219246389823,0.607963628461517,0.176133868284523,81
9.7806451567262,0.891658691870208,0.506269965553656,72
1.00093567269387,0.000174932259800928,0.534005929017439,95
3.58624768272052,0.0447437240143024,0.622021580114961,91
3.36001976063736,1.88975284762465e-05,0.506552729057148,61
4.31648332451095,0.0170575320167381,0.119124360848218,86
1.82766816557591,0.756243629970797,0.86154425656423,91
0.597249281954168,0.000180687326616868,0.751228851266205,70
11.8962982386677,0.000416607284791543,0.633054742589593,95
0.272797531219197,0.567617775231007,0.808168631978333,79
4.6752168556539,0.131101362200685,0.780314611038193,61
0.709610591755801,0.0214395445055653,0.0727222815621644,67
4.59063006765534,0.0350727528677065,0.928468173136935,66
1.0447108854687,0.101828622279746,0.283884060336277,70
2.15282291028484,0.0227087813369095,0.383745887316763,87
3.14069293123265,0.000201945763371166,0.979394380468875,67
4.24667117765665,0.0452064893398511,0.798448680434376,87
2.11956678772613,0.448419470619981,0.0774883443955332,93
1.90698699371469,0.379371549833118,0.209607288707048,84
2.80643181750677,0.276611266755171,0.331885093124583,83
1.22517880218165,0.00134248891794788,0.343474637018517,62
0.535657763222606,0.449144738102651,0.84594588028267,71
5.64692620492478,0.106186099890137,0.875099814031273,72
0.326742228491203,0.00481693391210814,0.100149950245395,81
7.04005223788358,0.0612823312717906,0.624727971851826,88
0.393212437918637,0.710063275951107,0.774895510403439,80
1.85182667756302,0.000684127871505031,0.552157119615003,87
2.7232335284216,0.139744994100931,0.601569335442036,73
0.657084355070921,0.401046758997882,0.0697792829014361,81
1.43216083057624,0.556444433601481,0.201703364728019,68
4.96271888842206,0.0636514641948104,0.384028000989929,65
3.13057934908196,0.00183830029570963,0.0066512250341475,83
2.79585337501037,0.656060406408726,0.539031936321408,85
5.92277081942605,0.264578662134343,0.905704891076311,67
4.77346183629013,0.156066798550862,0.115004282677546,83
1.07865263462417,0.356367369522644,0.722441429505125,73
2.24835013943544,0.401876845329778,0.181213378440589,94
0.784394396828417,0.010209464035007,0.898319932399318,62
1.75815042122508,0.150903989667313,0.625549776246771,72
3.08603768697919,0.0174552451688242,0.605595752131194,88
6.90899193753601,0.0126410215316812,0.888657466508448,90
5.06505970327085,0.437325712656608,0.279129950096831,71
1.42784648656015,0.163087678254665,0.300838871859014,87
0.944916126748373,0.00259221695707697,0.664277171483263,62
1.6039280829913,0.00136747991220006,0.443746231961995,64
0.887375962097437,0.0396486846138373,0.655561226885766,75
4.19375961685922,0.468903731665321,0.0159126776270568,81
2.05694047927493,0.207215626845832,0.901368338847533,80
4.09208100965823,0.338179832565375,0.523410069523379,91
1.95932697652612,0.0111838330898197,0.796993865864351,87
1.45392777542972,3.07433662330083e-05,0.667176189133897,86
3.26328732321799,0.475815303582189,0.207677860977128,89
2.16968247364671,0.00227982611332196,0.00353821599856019,90
3.21997374403901,0.169880393543223,0.575096133863553,66
2.83736938963588,6.63272631881078e-06,0.987392111681402,77
2.30107897372575,0.0112842383242351,0.839054254582152,66
6.3514554766282,0.0839299287801158,0.677088748663664,79
3.07782604473226,0.0825012002150995,0.340769496047869,93
1.72200318378132,0.0989056911458173,0.147106778342277,80
6.21367233396584,0.0139813576699905,0.902931890916079,81
3.25330258128787,0.00443865092379191,0.207170831039548,68
0.587818816311375,0.546790723306801,0.795789844123647,75
0.700515129154818,0.370441741623573,0.702265617903322,72
0.289352342858478,0.0026104676705181,0.405066848965362,93
1.5833113374214,4.50827438661472e-05,0.317626432515681,90
3.62345249004779,0.0456845168640487,0.818434270098805,88
5.45952986249674,0.253885901698097,0.485386249842122,81
5.1231006278674,0.350356171547438,0.940082026878372,94
9.53584825464266,0.0815631566789999,0.776215432910249,71
4.94196480128339,0.000124682291261088,0.458582970313728,93
2.99696098344847,0.690604455336993,0.140675822272897,83
0.752222762073391,0.611735516152977,0.810688836034387,72
1.04985052962094,0.0243612415437219,0.450403067981824,60
3.45785646578284,0.705251755849868,0.761962988879532,60
6.44364117792414,0.000971050480097105,0.0947017206344754,75
4.44930892694361,0.0531953637300034,0.784442098345608,79
1.77947375384608,0.0804569601789842,0.599247677484527,88
5.16546578220904,0.0613705335725657,0.877259014174342,70
1.94248783619376,0.564911553469737,0.701536336913705,78
1.11221062839009,0.107392307170166,0.965798198478296,69
1.69910433189383,0.0141779548307351,0.139202004531398,62
2.10511506237171,0.0499539218486337,0.165264330571517,73
1.23496677733023,0.158130030539304,0.674878300633281,80
3.79963483956164,0.395627826819257,0.409926029853523,91
3.06200951497425,0.21741453948023,0.301111752167344,62
1.61247227011636,0.31712507182337,0.26053702342324,83
2.57645844963626,0.00195589726326257,0.835317543940619,61
5.54394391228712,0.00637528131363671,0.446457749698311,79
0.464193967533139,0.0220652435815958,0.342759530758485,69
0.550446195924556,0.199648067260793,0.48973622568883,95
4.68646302368674,0.395731950484717,0.684591568307951,88
1.97202610965786,0.155917092062653,0.35052321315743,80
5.31084389396218,0.0373105932561737,0.00762124103493989,86
6.2296056195047,0.225821734965809,0.498235519509763,72
1.34941593488048,0.175986553410695,0.14208023599349,69
7.87508113033646,0.0035686000513154,0.915285816881806,90
5.04475084917803,0.00431868580374351,0.300740971928462,65
4.62845141047123,0.70119989182588,0.216913167154416,80
4.41618155994526,0.74680799413898,0.308796899626032,89
5.31267719559169,0.00419980728514926,0.0643810662440956,84
4.8678597521741,0.307530763803849,0.0773176767397672,62
4.74403836810779,0.0754965164602019,0.0963796293362975,84
2.3930057838527,0.221910004170578,0.484416192630306,85
1.69285141248368,0.019239671730684,0.309605628252029,91
1.20303900843356,0.0149674374923429,0.0749796603340656,93
2.00771886429958,0.0312001084080591,0.293870185734704,69
5.56173361310778,0.107536047831924,0.983426551567391,68
5.22347644276379,0.000379567866269181,0.782966962782666,67
3.31581776689061,0.0225030865143836,0.141183856641874,83
3.05410128185697,0.245001368499041,0.605105657596141,69
1.63497816980255,0.0475514477291913,0.863616339163855,89
3.24354895608746,0.510299661625341,0.0209326057229191,85
3.13426385917878,0.194824282373909,0.226838952628896,76
5.28914109088199,0.111256445875049,0.857306151883677,67
1.67991162286914,0.257217492449552,0.115019586170092,87
3.7430427964052,0.0323443923754244,0.923060790635645,71
2.1574736435415,0.70249203838914,0.942855561617762,68
0.780375225210169,0.424393707352768,0.176335398107767,80
3.42087654299507,0.0174690410325111,0.188200661446899,69
3.6646134948604,0.67669173995675,0.0476178110111505,74
2.88148863781564,0.57875390827647,0.0450289060827345,60
3.61883393972136,0.40602557663345,0.389656514627859,86
1.84992663336967,0.852496986245591,0.331135164480656,63
0.936975121881418,0.00141909074274271,0.399757639272138,65
3.44943114639004,8.88424676341117e-05,0.372161512961611,63
3.39676566486573,0.14984841367422,0.165345420362428,73
1.87320254389418,0.00688259375978311,0.875422486569732,70
3.83387847935854,0.0740606212447344,0.0230789326597005,87
2.62521685928368,0.00454213967141986,0.0832758690230548,85
2.54097122325019,0.0958603113882616,0.154202351812273,67
2.29795266855121,0.370036558881532,0.328174912603572,67
0.747348702630546,0.0629355531519984,0.324031761614606,87
1.0753844490237,0.124139231073756,0.298303071875125,74
4.4680611222767,0.301209762517029,0.527078323764727,78
3.77514979111376,4.80469570901679e-05,0.0475796803366393,83
2.73079365698156,0.00342675308057577,0.999697191640735,85
1.78870483266388,0.0227355217652747,0.732105202507228,67
1.6041482594852,0.183428087090035,0.429511143593118,87
3.78587247904065,0.000809816727514127,0.366073776036501,95
8.33783864953266,0.150202560780027,0.0762982573360205,76
0.903803173569021,0.0130825514346071,0.339069603011012,73
2.75678414554877,0.562979111827183,0.237652820302173,93
4.53998123207439,0.292262248365116,0.411514434032142,75
3.61114103833124,0.0267242283904943,0.70961637259461,82
1.34819142428102,0.173099137804988,0.578938563587144,62
4.00570997157983,0.12639006820535,0.0159423525910825,95
5.22180061878787,0.103343437863029,0.884929883992299,91
5.64005786822392,0.926461132082104,0.748091336805373,85
7.24458273788619,0.192733906052547,0.282107935054228,79
1.1399193273932,0.115282911847648,0.903810233343393,94
4.81581810561613,0.714185802484753,0.635166267398745,72
5.54046404397553,0.44819776856409,0.0492487978190184,89
2.08128810589768,0.0165848829429257,0.786281364271417,70
1.99623315598379,0.122597438706772,0.570515965111554,70
7.13166116272366,0.000266025075351758,0.798097726656124,74
3.29740773037758,0.665234769060042,0.605426806258038,65
2.137108678758,0.00396669968859436,0.656961343483999,61
0.707865561175233,0.519604701997842,0.249057492241263,62
6.99859408834095,0.161551124708789,0.461652263300493,87
5.31204195029146,0.0202307969058165,0.934539244044572,90
2.0795998530344,0.00790056691268303,0.524271670263261,63
2.05283595573838,0.0413531867000536,0.0983130061067641,85
1.93244919887248,0.0261733846667819,0.0127292310353369,60
4.00912480209452,0.106053336968444,0.299605349544436,72
3.04990348982221,0.492604881815087,0.612131011439487,77
1.54117669027347,0.0399160324625538,0.0232815949711949,74
5.28930972209427,0.621794512143917,0.643869601888582,83
6.77148219130491,0.101364512855266,0.0108887758105993,91
1.52733369434368,0.00693847566902339,0.422068486921489,78
4.15423216393222,0.16342359019476,0.161993833258748,66
0.794589455872648,0.225856238469569,0.354897395009175,60
4.89114601634861,0.0184211585676744,0.370794232236221,89
6.17906316447396,0.131592766841836,0.50862733181566,61
5.61607913457649,0.387273631946226,0.334567446494475,90
6.66469911463907,0.521893000842233,0.867854239186272,83
2.69329334644799,0.232455128366184,0.986229755915701,84
