"k","rho","dispersion","tm_ini"
3.86336515345898,0.105501130123623,0.344495680881664,94
1.49305876214147,0.472058046416591,0.668216484133154,80
4.36221303257893,0.000566531496311155,0.249972524121404,66
1.93271155521279,0.0031983424438354,0.626051297178492,66
2.36664018409063,0.363250256225777,0.657180037116632,81
2.91510253912475,0.016090327352019,0.312646126607433,67
6.38776935872034,0.171902804646622,0.771617007441819,84
6.44772425551399,0.384071124782612,0.306932305917144,83
1.92322378093104,0.874879001089282,0.556598436785862,85
1.03510598836978,0.60010785641694,0.381787808611989,65
2.725358873867,0.619699790288903,0.0404976962599903,84
1.11533970185562,0.0680610195570171,0.977873952360824,89
1.46611263574388,0.326166737498425,0.0954495551995933,84
1.53975135091362,0.222509742503352,0.121752437902614,70
5.0888618324223,0.382060605641598,0.256867286749184,72
4.18688394606135,0.00571672661048316,0.0353075913153589,64
6.13083420188478,0.0294839975707502,0.751584589947015,87
2.97421226617207,0.266636626905538,0.53509931336157,94
2.45873959785632,0.0409998880309235,0.698055355809629,71
0.652748002347051,0.00066480403614135,0.968852953985333,91
3.91708950136602,0.0473085463788179,0.668129224097356,92
1.40191244519632,0.246154937095946,0.790863031987101,86
7.05475795538983,0.0427608781998871,0.0608366054948419,75
2.62133369628163,0.0441540069914488,0.0782995391637087,62
2.94137153608394,0.348554255805339,0.407974800327793,83
1.95852993667293,0.469574641740441,0.594530141213909,69
2.02224115974577,0.0141412667834998,0.235118068754673,89
2.2708725432103,0.00411784959556963,0.788684345781803,94
2.09821171651076,0.152359757686712,0.54699577530846,74
1.12223820723815,0.000155351002615454,0.337284435285255,96
5.03398421438203,0.0130237066114667,0.506959026912227,92
0.877397994313074,0.00398729239484284,0.510864871088415,75
2.74891872613793,0.603609578409161,0.199246572330594,84
2.15677383795319,0.0800756980368059,0.887584793381393,61
7.90768025089676,0.0035814165758473,0.613124918891117,95
1.03845324928118,0.0080269071141754,0.597566113108769,96
4.48970710150688,0.363321833662015,0.913978114258498,89
1.69290476940393,0.301345288544251,0.883428666973487,86
4.75995835781485,0.253820668328488,0.605428398353979,84
4.94728070327961,0.0450601569953378,0.757711442187428,78
4.63254807554233,0.162231685870412,0.173564335564151,94
4.20398155926688,0.00520315341749675,0.0804876328911632,78
5.50538366260055,0.0582242168881996,0.393024177057669,86
1.26200775825369,0.0169941837861329,0.651804936584085,81
7.17152866942721,0.11573319072811,0.763542880536988,65
2.61424269750577,0.328946484226968,0.89531048736535,76
6.06896981569986,0.340778942061974,0.469996955012903,70
1.22027553847489,0.164247984613952,0.547822064021602,82
1.91912767419203,0.0548830517981958,0.376238488359377,88
1.43960789482259,0.111010830292553,0.280773259699345,67
4.93955152466288,0.0883538683325875,0.759406070457771,66
0.857595223600618,0.179683085818136,0.961437114747241,83
6.63059919128575,0.538118896003081,0.598959401249886,77
2.17558149546788,0.243931302422877,0.639843355165794,86
1.71408729002246,0.0742158287288408,0.569858653005213,95
0.558164432461987,0.30017899611201,0.476594065548852,91
7.37421316264704,0.178061421249304,0.598518108483404,82
8.97588893455054,0.266126974563658,0.0707951402291656,93
0.612681328696263,0.0123894774162249,0.486983102979138,95
4.09626039752098,0.290878723402426,0.440004040487111,86
5.25290817981241,0.0131903348795961,0.535555683309212,75
1.03964615500874,0.016314038881705,0.903567916713655,76
5.89884255887359,0.139795244796965,0.131875629769638,61
2.39385989564823,0.531137167522638,0.250907744979486,90
0.840272324101113,1.41218446246856e-05,0.806391149759293,77
7.9867056961767,0.369746923006682,0.488333903253078,92
1.75759834665317,0.000551658134404342,0.229121456854045,64
2.64354082556586,0.0350557275821299,0.101076640887186,79
1.26578964530563,0.125232383400893,0.786802975926548,83
5.04492355847322,0.0654112238741252,0.151267776731402,63
2.15463140660837,0.645647131750304,0.52333417115733,73
4.34116565062213,0.238358150269504,0.635006556753069,66
1.02189604589518,0.643204079808276,0.87180189974606,91
1.33447167457763,0.0956824126619443,0.56443160912022,94
1.97333889135099,0.190187706846886,0.23530035931617,96
1.20270974767687,0.642506277297046,0.995428403140977,68
4.07810400101224,0.566544476992021,0.291737968567759,95
2.33789587840065,0.541597292789714,0.38854267494753,80
0.970260447462551,0.0672177938707955,0.112028369680047,83
2.23951247913906,0.0264816625017708,0.425047977361828,61
5.55257971159624,0.0282071173217127,0.86974243982695,95
4.82135567556945,0.525700668770412,0.524729332420975,96
0.369721713243834,0.0173235129161943,0.000771736493334174,92
0.125533983631015,0.0237514007191909,0.579983393894508,67
4.71768617615941,0.435163330316276,0.685169075382873,81
1.43301688664419,2.51580892321717e-06,0.707757039926946,77
4.79537198795719,0.622169232933647,0.408460838021711,74
2.73069858689363,0.00149355841382693,0.88319261581637,84
3.51625613713214,0.0335739971417082,0.551747538382187,96
2.58478061770883,0.121615448976975,0.523817362263799,80
2.24015884796244,0.243074589025916,0.827453966485336,74
3.58513758282378,0.0341895092307016,0.674220096785575,79
1.90360214038902,0.0373224212075433,0.782215090701357,76
1.41184038335785,0.0686525159274437,0.36662722658366,69
6.64909733293241,0.0137488326006745,0.438807444181293,65
4.40684025607786,0.0806968139316639,0.460007731569931,87
4.57938618119024,0.0413910179568241,0.65585441980511,86
0.816183097043112,0.000115953910920395,0.765562703134492,62
4.18183684131673,0.0835361515581366,0.382466673618183,67
1.16231972855349,0.454485937581436,0.9375234041363,90
1.94254652257149,0.129578959684071,0.794163740240037,89
2.75192777425054,0.0637934907089927,0.153870605863631,85
0.988645035602043,0.280376779739071,0.20531933545135,95
4.67313894926375,0.0028039959959058,0.684432366164401,75
6.93315579872036,0.000326176501644919,0.316210944671184,88
2.41577877484683,0.539462751723266,0.575918385060504,70
1.90430459222384,6.32558613574811e-05,0.231184494681656,84
1.37399106884286,0.0901973665038186,0.114227963378653,89
1.35934695131543,0.0075449047100843,0.644791788188741,92
0.520621643704349,0.134928771953159,0.647475035628304,85
1.15979534990641,0.003641488501896,0.607180364662781,75
1.12841849642164,0.23693706389281,0.936981193954125,89
2.3423991531448,0.0725941238803926,0.98496150993742,95
3.44008838335828,0.000162938709388387,0.881871316581964,90
6.36339528711235,0.0552464986067833,0.546427373308688,67
3.0757049327705,0.297367075945752,0.486706534167752,68
1.59014137522306,0.2523045546611,0.637145610293373,79
1.1957878110989,0.0474443742950716,0.266114208381623,83
2.4086021509736,0.360128584481896,0.653378156479448,74
5.19322111553628,0.160145552484086,0.853613561252132,95
3.33775135538021,0.240475717688322,0.987929961178452,80
5.99425826292022,0.0971984257130243,0.920983177376911,83
2.20075736188086,0.58768754259315,0.698535222327337,66
1.42021640465548,0.356761483420631,0.40254882723093,90
4.20548027528387,0.0611259086590302,0.0400421828962862,94
3.29839855294299,0.268607396881724,0.300272998400033,92
6.06900076607689,0.156145633868042,0.985186241567135,95
1.49880125739521,0.00321725094627483,0.33581155911088,87
4.70757427662603,0.0326271129634525,0.897039220202714,72
3.4089133241045,0.680116674331614,0.82820224808529,85
2.86660513402303,0.108265795674081,0.177119618747383,85
1.4819673904192,0.149893684591141,0.907489189179614,61
