"k","rho","dispersion","tm_ini"
0.542014351918376,0.026554614780504,0.484397411113605,66
2.32525663238812,0.0666027310634326,0.847973107360303,80
4.06072857107481,0.322811155160261,0.868413623189554,55
2.89330068941598,0.0258633453827118,0.842454090947285,89
4.76898105445333,0.11726759019739,0.0778491671662778,59
1.76431047604369,0.00620035391488402,0.799935928313062,60
0.348972428796656,0.0145746161280917,0.0322261527180672,56
3.24513301043166,0.298596925037965,0.201998771168292,85
3.72870838093732,0.000776193190206017,0.903526370646432,54
8.70756032367072,0.0952548998768924,0.561000850051641,62
1.99699023168781,0.0496387191219322,0.909045128850266,69
1.45556961143484,0.453864785231307,0.906666730064899,86
1.97315142185298,0.645652520580231,0.183147587580606,77
2.51723089384907,0.399099022718464,0.93665473186411,55
5.64060231628432,0.116307935073013,0.515626618638635,69
3.8953328305448,0.00749940134716497,0.65148696815595,65
5.50184656725203,0.00411308959708068,0.49297907250002,63
1.02435746221971,0.169335897657016,0.559988436289132,70
1.20390241168738,0.553329348732771,0.502945497632027,85
4.20336076479314,0.156853368298627,0.338352787308395,78
1.29298018351789,0.299351036695254,0.810814646072686,84
7.54384917807509,0.174293942195334,0.456994747975841,77
2.50838107417701,0.135555055587403,0.399598507676274,89
1.86028588366821,0.0622270161363859,0.459015535190701,82
3.13973611533376,0.000120217532621212,0.164560583187267,62
2.01905135070572,0.0843084460580698,0.640265743713826,60
0.116218600443837,0.479215165739163,0.248192470753565,88
3.33213011420006,0.180340498113483,0.180829335702583,78
3.30919446173005,0.512779345988264,0.647613583598286,76
2.98586825666692,0.548240678899117,0.841187620302662,84
0.80609382585333,0.0380117496126968,0.0725492867641151,86
3.37668106187586,0.205593363971642,0.0791584374383092,74
4.41374631649772,0.0136640518455775,0.697554562939331,89
2.41032313105109,0.126957750605858,0.399486406939104,61
2.24195411853633,0.230629597063678,0.0130457023624331,68
2.45975214578315,0.494665243546692,0.55131593788974,64
3.75376799070241,0.000603320151459283,0.548553165048361,79
4.22721187619325,0.413142039515918,0.0722551888320595,60
2.24296724249621,0.0661220956851035,0.531042095506564,85
3.78006536582428,0.503108851323151,0.378769589588046,67
2.88746199162555,0.143787661240494,0.500197699293494,77
2.44237068679332,0.0266523664708087,0.721124752191827,55
5.34920881311487,0.00519962058905627,0.100309504428878,72
2.15725133767297,0.11907066571916,0.712356404401362,71
3.41809680714339,0.0165296085326197,0.111894242465496,67
4.30970398315697,0.336732402407529,0.62589347618632,64
1.48764562379264,0.0897497960474565,0.0597400472033769,62
7.40787453099889,0.0392468238935787,0.33203815179877,87
4.1692250259721,0.664843052281862,0.356529602780938,81
0.83552660947405,0.0158249070716931,0.592803907813504,85
0.884733800941116,0.0001426286143153,0.764814580790699,84
3.33848844918496,0.0752808291177729,0.451582399429753,54
2.49016594726698,0.00481243135849239,0.00969174550846219,56
3.25596961227226,0.247018015709128,0.085835887119174,79
1.24666993758632,0.1638436745048,0.54303268995136,87
2.47225072371049,0.0204586974175776,0.865010998677462,65
3.04289420464339,0.025749686195925,0.847113432362676,70
0.98956777985121,0.00114771897815454,0.838326428318396,82
4.30270572303731,0.0545694228743716,0.962511115241796,77
2.70118448512467,0.0367933383220078,0.315042137168348,61
3.54201133635521,0.82174735401471,0.695040016202256,76
2.3326230325996,0.00607017323725343,0.115468601463363,60
1.79002645941217,0.0123484276271024,0.668504250235856,78
1.5764505291892,0.219301156725949,0.221716582076624,60
0.475703762679666,0.755048683909263,0.34322576993145,84
0.789465349787881,0.059255157917485,0.905425085686147,82
4.2255420749823,0.000364497009975557,0.340877882670611,87
3.86645238523207,0.00291890944286,0.807591246208176,88
3.35957993322537,0.0729485901410557,0.102252905489877,82
1.16985911169753,0.000118641398682662,0.864327975781634,55
1.67485533846839,0.171643276441162,0.972013896331191,74
0.909987731159581,9.56231761348344e-06,0.645638449583203,59
4.21960898076961,0.0218946399773274,0.496847503585741,78
4.50673750493542,0.006004536216132,0.439148801844567,79
0.977328158974902,0.862757667911946,0.69837598525919,79
2.51684484685348,0.195824015874463,0.0258615501224995,73
1.11682222855476,0.0251406623128275,0.795848871814087,87
1.78504197338469,0.434980830169011,0.0890630725771189,81
3.04235862043004,0.138359029636394,0.0550995890516788,84
2.03127630366955,0.569714455505392,0.132140013156459,80
1.2687315824888,0.277484993476742,0.1263308362104,82
3.4828612316596,0.00757209177587859,0.303370248759165,79
4.29901990944573,7.01586457315403e-06,0.537175833713263,75
1.27912036478589,0.228177448864714,0.218909749528393,54
1.91594454551085,0.32160215368572,0.114563924726099,70
4.81634159623805,0.000255282734450352,0.759161494206637,76
0.944696951224407,0.119260801530654,0.282358221011236,65
2.21236436765582,0.707883484748956,0.698839046992362,82
2.79593203384705,0.124208304695296,0.770989669719711,85
2.74973649995955,0.167368009102405,0.837661256548017,89
0.980834315122346,0.0573091252055653,0.376333422958851,54
2.75497878554384,0.00532872871839841,0.22117246221751,67
1.04062223645224,0.00359867984827843,0.787297287024558,58
